transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,customer_id,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation
05/07/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",184,Male,40,13/12/1971,Manufacturing,High Net Worth,N,Yes,11
19/11/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,185,Male,80,13/12/1979,Property,Mass Customer,N,Yes,4
08/11/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,186,Female,46,06/05/1974,Financial Services,Mass Customer,N,No,9
24/07/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,187,Male,97,28/01/1954,,Mass Customer,N,No,7
15/01/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,188,Female,54,22/06/1975,Property,High Net Worth,N,Yes,6
12/01/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,189,Male,73,19/07/1981,Financial Services,Affluent Customer,N,No,7
27/11/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,190,Female,42,04/02/1979,Health,Affluent Customer,N,No,5
30/06/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,191,Male,22,27/04/1960,,Affluent Customer,N,Yes,9
15/07/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,192,Female,2,19/11/1978,Health,Mass Customer,N,Yes,8
22/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,193,Male,13,22/07/1964,Manufacturing,Mass Customer,N,Yes,12
02/05/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,194,Female,4,16/11/1974,Financial Services,Affluent Customer,N,No,7
27/12/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,195,Female,34,14/11/1958,Manufacturing,Mass Customer,N,No,8
21/12/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,196,Male,90,22/02/1966,Manufacturing,High Net Worth,N,No,2
23/05/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,197,Female,32,27/01/1977,,High Net Worth,N,No,9
02/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,198,Female,82,29/11/1981,Entertainment,Mass Customer,N,No,5
08/06/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",199,Female,61,13/02/1978,Health,Mass Customer,N,Yes,11
15/04/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,200,Male,7,04/02/1957,Property,Affluent Customer,N,Yes,10
05/09/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,201,Male,45,20/04/1966,Manufacturing,Mass Customer,N,Yes,9
26/02/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,202,Female,38,24/06/1963,Entertainment,Affluent Customer,N,Yes,9
29/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,203,Male,71,13/01/1964,Argiculture,Mass Customer,N,Yes,8
03/07/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,204,Male,56,01/10/1976,Financial Services,Mass Customer,N,No,7
27/05/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,205,Male,18,01/12/1958,Financial Services,Mass Customer,N,Yes,11
05/05/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,206,Female,98,19/07/1954,,Mass Customer,N,Yes,9
09/09/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,207,Female,9,10/08/1994,,Mass Customer,N,No,10
21/05/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",208,Male,57,31/10/1994,Property,High Net Worth,N,No,4
22/09/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",209,Male,9,28/08/1957,,Affluent Customer,N,Yes,4
12/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,210,Male,50,18/11/1963,Property,Mass Customer,N,No,9
07/05/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,211,Female,6,04/03/1974,Manufacturing,Mass Customer,N,Yes,3
13/01/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,212,Female,21,19/11/2001,IT,Affluent Customer,N,No,10
14/12/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,213,Male,13,14/05/1996,Financial Services,High Net Worth,N,Yes,11
22/03/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,214,Male,82,29/11/1957,Health,Mass Customer,N,No,8
30/09/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,215,Female,37,24/06/1974,Retail,High Net Worth,N,Yes,8
29/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,216,Female,12,12/01/1995,Financial Services,High Net Worth,N,Yes,8
09/06/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,217,Female,63,09/12/1979,Manufacturing,High Net Worth,N,No,8
21/04/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,218,Female,37,06/08/1993,Property,High Net Worth,N,Yes,11
13/11/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,219,Male,9,25/11/1964,Health,Mass Customer,N,No,7
09/04/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,220,Female,79,10/05/1954,Manufacturing,High Net Worth,N,No,12
08/05/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,221,Female,14,10/03/1980,Manufacturing,Mass Customer,N,No,9
08/07/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",222,Male,89,03/09/1978,Health,Mass Customer,N,No,7
30/11/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,223,Male,13,26/11/1983,,Affluent Customer,N,Yes,9
25/04/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,224,Male,2,03/12/1967,Financial Services,Affluent Customer,N,No,7
30/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,225,Female,84,11/03/1977,Health,Affluent Customer,N,No,10
10/03/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",226,Male,96,11/11/1977,Manufacturing,Mass Customer,N,No,11
16/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,227,Male,99,14/08/1973,Entertainment,Mass Customer,N,No,10
04/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,228,Female,59,25/05/1986,Manufacturing,High Net Worth,N,No,9
13/03/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,229,Male,30,06/03/1966,Property,High Net Worth,N,No,10
23/12/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,230,Female,74,24/06/1954,Property,High Net Worth,N,No,10
12/08/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,231,Male,48,05/08/1995,Financial Services,Mass Customer,N,Yes,8
04/08/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,232,Female,94,11/11/1987,Retail,Mass Customer,N,No,2
01/09/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,233,Male,34,08/08/1986,Property,Mass Customer,N,No,11
01/09/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",234,Female,71,12/08/1969,Retail,High Net Worth,N,No,8
02/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,235,Female,30,26/12/1976,Health,Mass Customer,N,No,3
31/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",236,Male,79,30/10/1954,Health,Affluent Customer,N,No,9
11/03/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,237,Male,18,07/03/1974,Property,High Net Worth,N,Yes,7
08/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,238,Male,54,04/02/1984,,Mass Customer,N,Yes,9
01/10/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,239,Male,62,13/12/1992,Health,Affluent Customer,N,No,8
23/11/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,240,Male,49,28/07/1989,IT,High Net Worth,N,Yes,6
27/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,241,Male,94,09/05/1987,Entertainment,Mass Customer,N,No,1
04/12/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,242,Male,17,20/03/1992,Property,Affluent Customer,N,No,5
13/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,243,Female,94,02/09/1976,Manufacturing,High Net Worth,N,Yes,4
20/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,244,Male,57,25/11/1974,Retail,Affluent Customer,N,No,10
22/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",245,Female,6,26/09/2001,Financial Services,Affluent Customer,N,No,11
22/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,246,Female,63,28/02/1991,Manufacturing,High Net Worth,N,No,10
29/01/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,247,Female,62,06/05/1983,Financial Services,High Net Worth,N,Yes,8
21/07/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,248,Female,76,15/04/1978,Health,Affluent Customer,N,Yes,7
10/02/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,249,Male,65,13/09/1992,IT,High Net Worth,N,No,7
25/11/2017,FALSE,Cancelled,WeareA2B,Standard,medium,medium,1762.96,$950.52,250,Male,53,15/04/1988,Health,Mass Customer,N,Yes,1
11/04/2017,,Approved,Solex,Standard,medium,medium,1483.2,$99.59,251,Female,88,24/12/1977,Financial Services,Affluent Customer,N,Yes,2
03/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,252,Female,39,24/01/1983,Property,Mass Customer,N,Yes,7
30/12/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,253,Female,82,11/05/1997,Health,Mass Customer,N,Yes,5
26/07/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,254,Female,98,22/09/1961,Retail,Mass Customer,N,No,6
01/04/2017,TRUE,Cancelled,Norco Bicycles,Road,medium,medium,544.05,$376.84,255,Female,2,15/01/1954,IT,Mass Customer,N,No,6
22/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,256,Female,16,07/05/1975,Health,High Net Worth,N,Yes,2
22/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,257,Female,70,08/02/1966,Manufacturing,Affluent Customer,N,Yes,1
15/06/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,258,Female,24,03/05/1992,Manufacturing,High Net Worth,N,No,10
06/07/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,259,Female,70,22/07/1983,Health,High Net Worth,N,Yes,9
28/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,260,Female,47,30/08/1979,Health,High Net Worth,N,Yes,10
09/05/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,261,Male,74,15/10/1977,,Mass Customer,N,No,9
18/01/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,262,Male,97,23/12/1977,Health,High Net Worth,N,Yes,10
22/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,263,Female,89,19/11/1985,Health,High Net Worth,N,No,10
30/01/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,264,Male,31,07/12/1977,Health,Mass Customer,N,No,9
26/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",265,Male,74,05/10/1965,Retail,High Net Worth,N,Yes,7
07/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,266,Female,69,19/07/1989,Retail,Affluent Customer,N,No,10
13/08/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,267,U,53,,IT,High Net Worth,N,No,2
27/08/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,268,Female,60,18/10/1978,Manufacturing,Mass Customer,N,No,12
25/01/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,269,Male,55,19/09/1954,Property,Mass Customer,N,Yes,9
13/02/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,270,Female,38,10/12/1970,,Mass Customer,N,Yes,8
11/07/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,271,Female,51,13/02/1991,Financial Services,Mass Customer,N,No,4
30/04/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,272,Female,22,06/06/1987,Retail,Mass Customer,N,Yes,8
19/05/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,273,Male,54,22/04/1963,,Mass Customer,N,No,8
26/05/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,274,Female,66,15/09/1976,Health,Mass Customer,N,Yes,12
03/02/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,275,Male,7,27/07/1955,Health,High Net Worth,N,No,11
28/04/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,276,Female,47,25/03/1990,Financial Services,Mass Customer,N,No,8
23/03/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,277,Female,69,19/02/1956,,High Net Worth,N,No,6
03/06/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,278,Male,22,30/07/1997,,Affluent Customer,N,Yes,5
25/04/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,279,Female,0,09/09/1981,Manufacturing,Mass Customer,N,No,6
08/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,280,Male,15,22/03/1995,,Affluent Customer,N,Yes,11
18/02/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,281,Female,51,27/12/1972,Financial Services,High Net Worth,N,Yes,12
04/05/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,282,Male,82,27/10/1989,Argiculture,High Net Worth,N,Yes,7
29/03/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",283,Female,34,04/02/1991,Retail,Mass Customer,N,No,8
03/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,284,Male,38,11/04/1986,Financial Services,High Net Worth,N,Yes,7
27/07/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,285,Female,3,19/11/1977,Manufacturing,Mass Customer,N,No,9
07/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,286,Male,99,01/08/1989,Manufacturing,Affluent Customer,N,Yes,9
07/02/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,287,Female,41,06/05/1985,Manufacturing,Affluent Customer,N,No,5
20/11/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,288,Male,71,08/09/1985,Manufacturing,High Net Worth,N,No,8
23/02/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,289,Female,43,12/04/1970,Health,High Net Worth,N,No,2
05/04/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,290,U,42,,IT,Mass Customer,N,No,7
07/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,291,Female,63,22/10/1971,Entertainment,Mass Customer,N,No,6
28/10/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",292,Female,42,24/11/1961,,Affluent Customer,N,Yes,8
19/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,293,Male,80,10/12/1989,Manufacturing,Mass Customer,N,Yes,7
25/08/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,294,Male,39,01/04/1959,,High Net Worth,N,No,8
20/01/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,295,Female,64,26/12/1964,,Mass Customer,N,Yes,9
14/03/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,296,Male,34,19/06/1972,Health,High Net Worth,N,Yes,9
14/04/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,297,Female,33,27/04/1959,Manufacturing,High Net Worth,N,No,7
20/11/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,298,Male,69,15/08/1956,Manufacturing,High Net Worth,N,No,7
24/05/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,299,Female,80,15/09/1956,Financial Services,Mass Customer,N,Yes,9
25/03/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,300,Male,88,22/06/1956,Health,Mass Customer,N,No,11
24/03/2017,,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,301,Female,54,10/10/1980,Manufacturing,High Net Worth,N,No,4
17/03/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",302,Female,32,27/03/1977,Health,Mass Customer,N,No,3
18/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,303,Female,59,15/08/1974,Argiculture,Mass Customer,N,Yes,9
07/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,304,Male,36,27/03/1969,Manufacturing,Mass Customer,N,Yes,5
04/01/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,305,Female,1,17/03/1974,Financial Services,Mass Customer,N,No,7
13/12/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",306,Male,19,02/08/1973,Health,High Net Worth,N,No,9
20/04/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,307,Male,55,18/08/1984,Health,Affluent Customer,N,Yes,10
21/07/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,308,Male,2,09/03/1983,IT,High Net Worth,N,No,10
27/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,309,Female,53,02/10/1974,Health,Mass Customer,N,Yes,8
21/10/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,310,Female,0,13/02/1985,Financial Services,Mass Customer,N,Yes,3
07/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,311,Female,86,16/08/1957,Health,High Net Worth,N,No,10
04/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,312,Male,44,17/03/1958,Financial Services,Affluent Customer,N,Yes,7
25/01/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,313,Male,70,22/12/1987,Manufacturing,Mass Customer,N,Yes,10
20/08/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,314,Female,27,25/08/1962,Retail,High Net Worth,N,Yes,2
18/12/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,315,Female,67,16/04/1958,Manufacturing,Affluent Customer,N,No,8
01/08/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,316,Female,72,01/06/1976,Manufacturing,Mass Customer,N,Yes,2
19/06/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,317,Female,26,10/02/1974,Entertainment,Mass Customer,N,Yes,5
31/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,318,Female,21,19/05/1969,Retail,Affluent Customer,N,Yes,6
09/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,319,Female,32,11/10/1971,Retail,Mass Customer,N,Yes,9
20/06/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,320,Male,19,09/02/1997,Health,Mass Customer,N,No,9
23/01/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,321,Female,58,15/09/1973,,Mass Customer,N,No,8
19/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,322,Female,19,10/03/1977,Financial Services,Mass Customer,N,Yes,10
08/11/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,323,Female,54,04/06/1973,Health,Mass Customer,N,Yes,8
11/10/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,324,Male,97,05/08/1986,IT,Mass Customer,N,Yes,8
14/11/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,325,Female,98,26/09/1971,Financial Services,Affluent Customer,N,Yes,4
20/01/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,326,Female,74,16/02/1980,Financial Services,Mass Customer,N,No,9
09/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,327,Female,10,24/07/1968,Health,Mass Customer,N,No,8
17/10/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,328,Female,87,11/04/1991,Manufacturing,Mass Customer,N,No,8
11/08/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,329,Male,25,20/11/1984,Entertainment,High Net Worth,N,Yes,5
15/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,330,Male,78,03/06/1959,Manufacturing,High Net Worth,N,Yes,2
23/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,331,Male,87,23/09/1998,Health,Mass Customer,N,Yes,6
02/08/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",332,Female,23,19/08/1978,Health,High Net Worth,N,No,8
16/12/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,333,Female,25,20/06/1965,Financial Services,Affluent Customer,N,Yes,10
21/02/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,334,Female,71,20/05/1999,Financial Services,Affluent Customer,N,Yes,12
01/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,335,Female,20,19/04/1983,,Affluent Customer,N,No,8
05/10/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,336,Female,91,06/01/1980,Manufacturing,High Net Worth,N,No,10
30/10/2017,,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,337,Female,67,08/10/1979,Argiculture,High Net Worth,N,Yes,8
02/01/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,338,Female,33,14/03/1958,Health,Mass Customer,N,No,10
04/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,339,Female,56,11/01/1980,Health,Mass Customer,N,No,11
16/12/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,340,Male,39,31/07/1973,Argiculture,Mass Customer,N,Yes,9
27/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,341,Male,10,25/08/1976,Financial Services,Mass Customer,N,No,9
14/03/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,342,Male,40,19/05/1987,Health,High Net Worth,N,No,10
11/03/2017,,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,343,Female,76,14/08/1957,Property,Affluent Customer,N,No,9
09/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",344,Female,91,18/07/1973,,High Net Worth,N,Yes,10
