Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Promo Code Used,Previous Purchases,Frequency of Purchases
47,1,15,1,34,1,4.7,0,0,28,2
69,1,16,0,28,0,3.1,0,0,30,4
56,1,4,2,38,3,5.0,0,0,29,2
28,1,10,2,55,0,3.7,0,0,9,3
50,1,4,2,31,3,3.0,0,0,27,1
39,1,8,1,84,0,4.5,0,0,21,1
35,1,25,3,93,3,4.7,0,0,36,2
59,1,8,1,28,3,3.5,0,0,19,4
44,1,24,2,55,1,4.4,0,0,47,0
66,1,12,0,63,3,2.6,0,0,38,4
20,1,12,0,94,3,4.2,0,0,22,1
45,1,14,0,36,2,2.6,0,0,29,1
49,1,20,3,97,0,4.8,0,0,42,4
60,1,22,3,63,1,2.9,0,0,47,3
61,1,19,3,77,0,4.3,0,0,10,1
36,1,19,3,53,2,2.6,0,0,10,2
33,1,6,0,77,0,3.8,0,0,1,3
49,1,24,2,79,1,4.2,0,0,7,2
31,1,8,1,37,1,3.9,0,0,10,1
19,1,23,3,94,3,3.1,0,0,11,0
39,1,24,2,76,2,3.6,0,0,5,4
66,1,5,2,68,2,4.0,0,0,21,3
25,1,6,0,65,0,3.4,0,0,24,3
63,1,1,0,24,1,2.6,0,0,37,1
56,1,15,1,31,1,4.5,0,0,22,3
20,1,12,0,89,2,4.9,0,0,16,1
58,1,21,0,49,1,4.4,0,0,44,2
34,1,4,2,92,2,3.5,0,0,14,1
28,1,18,0,32,3,3.3,0,0,23,3
22,1,15,1,67,3,3.1,0,0,46,1
37,1,23,3,64,2,4.2,0,0,46,3
54,1,10,2,84,0,4.9,0,0,16,3
65,1,1,0,34,2,3.9,0,0,40,3
57,1,10,2,26,3,4.2,0,0,21,4
38,1,2,0,50,2,4.9,0,0,25,1
70,1,24,2,46,2,2.8,0,0,25,3
56,1,9,3,71,2,4.1,0,0,25,3
56,1,1,0,78,1,4.8,0,0,27,2
22,1,12,0,35,3,4.1,0,0,12,2
57,1,22,3,58,1,3.0,0,0,27,3
53,1,6,0,67,2,4.2,0,0,40,1
53,1,2,0,93,0,3.8,0,0,38,3
19,1,19,3,81,0,3.3,0,0,44,3
49,1,9,3,80,2,4.7,0,0,27,3
44,1,19,3,64,0,4.3,0,0,30,3
27,1,3,0,41,2,2.7,0,0,24,2
60,1,21,0,79,3,4.2,0,0,38,1
62,1,13,3,60,3,4.2,0,0,4,3
52,1,5,2,91,3,2.5,0,0,32,2
30,1,10,2,66,3,3.6,0,0,32,1
66,1,21,0,85,3,3.4,0,0,28,1
29,1,13,3,38,1,3.3,0,0,6,3
24,1,2,0,23,3,4.6,0,0,24,2
51,1,10,2,71,0,3.9,0,0,38,0
67,1,21,0,25,3,3.7,0,0,28,4
50,1,24,2,39,0,3.1,0,0,9,1
37,1,16,0,20,0,4.9,0,0,21,3
69,1,25,3,73,3,4.7,0,0,31,2
60,1,22,3,63,2,2.9,0,0,18,3
21,1,25,3,94,0,4.1,0,0,5,0
44,1,1,0,94,2,4.0,0,0,22,4
26,1,19,3,71,1,2.7,0,0,37,1
40,1,20,3,77,0,4.0,0,0,22,2
41,1,19,3,66,2,2.5,0,0,36,1
62,1,4,2,23,1,4.5,0,0,23,4
39,1,2,0,60,0,3.9,0,0,44,0
53,1,22,3,72,0,4.9,0,0,25,4
24,1,1,0,35,3,3.3,0,0,40,3
41,1,19,3,31,2,3.8,0,0,12,0
19,1,21,0,33,1,2.9,0,0,14,2
36,1,20,3,95,1,4.0,0,0,14,2
21,1,11,0,68,2,4.1,0,0,10,4
25,1,8,1,87,0,3.1,0,0,17,3
65,1,6,0,64,3,4.6,0,0,24,1
42,1,6,0,74,3,4.6,0,0,31,3
40,1,3,0,62,0,2.6,0,0,36,4
58,1,21,0,97,3,5.0,0,0,38,3
40,1,4,2,47,2,2.9,0,0,23,1
62,1,1,0,83,3,3.5,0,0,47,1
38,1,6,0,82,0,3.7,0,0,20,0
37,1,13,3,26,2,2.9,0,0,41,2
65,1,15,1,81,3,4.3,0,0,44,1
55,1,11,0,44,0,3.2,0,0,31,2
43,1,13,3,88,3,4.2,0,0,11,1
43,1,24,2,76,3,4.2,0,0,25,1
45,1,19,3,89,3,3.8,0,0,31,0
64,1,7,0,22,2,4.4,0,0,40,0
28,1,7,0,33,3,3.1,0,0,23,1
69,1,3,0,97,2,5.0,0,0,5,3
54,1,19,3,57,3,4.7,0,0,26,0
52,1,7,0,38,1,3.0,0,0,11,1
23,1,5,2,55,2,4.2,0,0,44,3
26,1,17,3,37,0,3.0,0,0,47,3
48,1,10,2,43,1,3.7,0,0,46,2
49,1,16,0,96,1,2.7,0,0,35,3
53,1,15,1,51,3,4.3,0,0,8,1
69,1,7,0,95,2,2.7,0,0,30,0
26,1,21,0,26,1,3.7,0,0,14,1
21,1,8,1,34,2,4.3,0,0,30,0
59,1,4,2,83,1,4.0,0,0,26,3
21,1,22,3,24,2,3.3,0,0,32,1
22,1,14,0,69,2,4.0,0,0,47,3
26,1,2,0,40,2,2.7,0,0,11,3
41,1,15,1,87,3,4.2,0,0,28,4
37,1,5,2,46,0,4.6,0,0,2,3
30,1,17,3,82,3,4.8,0,0,45,0
49,1,22,3,81,1,2.8,0,0,7,3
49,1,17,3,57,3,4.5,0,0,28,1
58,1,10,2,49,1,3.0,0,0,34,3
70,1,15,1,42,2,4.6,0,0,26,3
27,1,15,1,26,0,3.3,0,0,45,3
65,1,18,0,38,0,4.4,0,0,34,4
57,1,5,2,57,1,4.4,0,0,47,1
20,1,15,1,100,1,4.3,0,0,42,3
34,1,16,0,73,2,3.4,0,0,27,3
59,1,15,1,66,3,2.8,0,0,43,2
54,1,18,0,73,0,3.4,0,0,16,1
36,1,25,3,45,0,5.0,0,0,40,2
21,1,5,2,27,2,4.5,0,0,29,1
52,1,18,0,24,2,2.7,0,0,38,3
43,1,5,2,59,3,3.4,0,0,34,0
32,1,3,0,20,3,3.4,0,0,30,0
55,1,9,3,44,1,2.8,0,0,45,4
31,1,21,0,90,0,4.7,0,0,47,4
45,1,17,3,36,2,4.7,0,0,5,2
53,1,1,0,95,3,4.7,0,0,50,1
24,1,22,3,30,0,3.4,0,0,24,1
47,1,19,3,65,2,3.7,0,0,15,1
63,1,19,3,96,1,4.1,0,0,50,0
38,1,6,0,65,0,2.9,0,0,7,2
59,1,14,0,47,2,3.2,0,0,10,1
54,1,20,3,25,2,3.0,0,0,38,1
26,1,8,1,56,2,4.1,0,0,31,1
68,1,18,0,76,2,4.5,0,0,7,3
41,1,21,0,60,2,3.4,0,0,27,2
68,1,6,0,67,3,4.1,0,0,45,3
21,1,2,0,95,0,4.6,0,0,13,4
32,1,25,3,72,3,4.6,0,0,33,4
20,1,23,3,98,0,3.4,0,0,25,3
59,1,3,0,83,3,3.3,0,0,5,2
53,1,9,3,37,2,3.6,0,0,23,3
66,1,18,0,85,2,4.6,0,0,17,0
47,1,21,0,36,2,4.3,0,0,14,0
58,1,3,0,36,3,4.0,0,0,28,4
28,1,19,3,86,1,4.8,0,0,19,0
68,1,14,0,99,0,4.3,0,0,31,1
60,1,1,0,21,1,3.3,0,0,25,1
47,1,15,1,84,3,2.8,0,0,4,1
18,1,4,2,63,0,4.4,0,0,20,0
32,1,7,0,84,1,3.7,0,0,37,4
27,1,7,0,72,0,3.6,0,0,28,4
65,1,12,0,21,3,3.7,0,0,6,0
68,1,4,2,92,2,5.0,0,0,27,4
55,1,1,0,72,2,2.7,0,0,29,1
30,1,4,2,83,0,4.3,0,0,1,4
24,1,6,0,73,1,4.1,0,0,31,4
57,1,21,0,98,3,2.6,0,0,28,3
23,1,18,0,76,2,3.2,0,0,19,3
69,1,11,0,43,1,3.5,0,0,36,2
60,1,20,3,60,1,3.7,0,0,28,2
25,1,25,3,40,0,3.8,0,0,29,0
18,1,21,0,93,3,4.8,0,0,9,3
37,1,11,0,98,2,4.2,0,0,26,3
61,1,21,0,91,1,2.9,0,0,7,1
41,1,23,3,92,2,2.9,0,0,35,0
69,1,9,3,87,3,4.8,0,0,46,3
32,1,12,0,96,2,2.9,0,0,8,2
60,1,16,0,97,1,4.8,0,0,50,3
43,1,1,0,55,0,4.6,0,0,37,4
61,1,3,0,58,0,4.4,0,0,6,1
57,1,24,2,21,0,3.0,0,0,16,1
56,1,9,3,82,1,4.4,0,0,30,2
66,1,8,1,34,3,3.9,0,0,50,3
52,1,1,0,78,0,4.0,0,0,5,3
63,1,9,3,47,0,2.5,0,0,15,2
50,1,13,3,96,1,4.1,0,0,34,1
21,1,21,0,23,2,4.8,0,0,6,3
42,1,10,2,27,3,2.6,0,0,26,4
40,1,22,3,37,0,3.1,0,0,34,3
67,1,19,3,79,1,3.2,0,0,37,0
35,1,22,3,40,1,4.2,0,0,28,4
18,1,8,1,39,2,2.6,0,0,38,1
52,1,16,0,73,1,3.1,0,0,2,3
59,1,25,3,84,2,2.9,0,0,32,1
49,1,7,0,94,2,4.6,0,0,30,1
46,1,12,0,47,0,4.1,0,0,17,3
69,1,24,2,77,1,2.5,0,0,5,1
56,1,7,0,94,3,4.0,0,0,31,1
27,1,9,3,75,1,3.5,0,0,43,3
57,1,11,0,82,0,4.4,0,0,19,4
58,1,10,2,36,2,2.9,0,0,32,3
23,1,5,2,90,0,3.1,0,0,5,1
19,1,21,0,48,0,4.4,0,0,9,3
40,1,15,1,42,3,4.4,0,0,48,0
54,1,22,3,33,1,2.7,0,0,1,3
50,1,21,0,63,1,4.9,0,0,20,2
69,1,9,3,53,3,3.5,0,0,42,4
42,1,20,3,37,0,4.8,0,0,45,1
37,1,1,0,92,1,4.2,0,0,41,2
46,1,7,0,73,0,4.6,0,0,36,3
64,1,6,0,38,0,2.9,0,0,10,4
20,1,24,2,51,2,4.0,0,0,31,4
40,1,15,1,90,0,4.9,0,0,21,3
64,1,15,1,56,1,3.1,0,0,16,3
29,1,9,3,33,2,4.4,0,0,18,3
20,1,23,3,53,3,2.5,0,0,20,0
43,1,9,3,24,0,3.4,0,0,21,4
60,1,8,1,59,0,3.7,0,0,23,3
39,1,2,0,72,3,4.2,0,0,20,0
47,1,7,0,28,0,3.4,0,0,30,1
19,1,14,0,36,2,3.6,0,0,33,3
52,1,17,3,47,2,4.7,0,0,31,2
34,1,25,3,62,0,4.7,0,0,48,2
25,1,12,0,98,0,3.6,0,0,28,0
43,1,4,2,28,1,4.6,0,0,7,3
55,1,21,0,86,1,2.6,0,0,4,0
66,1,17,3,46,1,3.1,0,0,49,1
41,1,13,3,42,2,3.2,0,0,22,0
47,1,8,1,80,3,3.9,0,0,39,1
51,1,23,3,39,0,4.9,0,0,45,3
44,1,8,1,49,1,4.1,0,0,30,1
18,1,19,3,32,1,4.2,0,0,33,1
33,1,4,2,73,2,4.1,0,0,24,1
24,1,23,3,42,1,3.9,0,0,11,3
33,1,19,3,58,0,2.7,0,0,13,3
61,1,17,3,22,3,3.7,0,0,27,4
27,1,19,3,56,0,2.7,0,0,30,1
46,1,14,0,70,0,2.5,0,0,39,3
38,1,10,2,50,0,3.9,0,0,10,4
63,1,24,2,21,1,3.0,0,0,4,3
47,1,15,1,97,1,3.2,0,0,16,0
42,1,22,3,63,3,3.8,0,0,34,2
41,1,15,1,60,2,2.7,0,0,11,3
53,1,24,2,52,2,3.0,0,0,30,1
29,1,10,2,32,3,4.1,0,0,40,4
61,1,23,3,48,0,3.2,0,0,13,4
69,1,17,3,25,1,4.5,0,0,28,3
51,1,17,3,68,1,4.3,0,0,49,1
24,1,14,0,74,2,3.5,0,0,23,0
24,1,18,0,88,2,3.1,0,0,4,3
70,1,7,0,23,0,3.9,0,0,17,1
49,1,16,0,32,2,2.7,0,0,24,1
48,1,23,3,71,3,4.0,0,0,21,3
58,1,24,2,62,0,2.7,0,0,17,1
32,1,16,0,20,0,2.7,0,0,22,3
57,1,7,0,62,0,4.7,0,0,27,1
69,1,22,3,81,3,4.5,0,0,1,3
42,1,19,3,90,3,3.0,0,0,27,0
30,1,21,0,43,2,3.6,0,0,8,3
35,1,9,3,38,2,3.3,0,0,43,3
19,1,13,3,25,0,4.3,0,0,24,1
52,1,18,0,98,3,4.3,0,0,29,1
42,1,11,0,75,0,4.8,0,0,10,1
36,1,5,2,27,0,4.0,0,0,12,1
45,1,13,3,27,3,3.5,0,0,48,1
54,1,1,0,42,2,3.9,0,0,40,3
54,1,18,0,90,1,4.4,0,0,1,4
27,1,20,3,63,1,4.6,0,0,26,1
53,1,7,0,96,2,4.0,0,0,9,4
20,1,16,0,40,3,4.2,0,0,19,3
52,1,21,0,39,2,4.5,0,0,37,2
54,1,13,3,48,2,3.9,0,0,3,3
65,1,1,0,20,1,3.7,0,0,40,0
43,1,3,0,29,1,3.6,0,0,13,3
57,1,11,0,81,3,4.7,0,0,48,2
19,1,11,0,98,2,3.6,0,0,4,3
69,1,3,0,93,2,2.5,0,0,9,0
26,1,21,0,30,1,2.9,0,0,26,1
57,1,13,3,37,2,4.4,0,0,19,0
20,1,8,1,28,3,4.6,0,0,1,3
55,1,19,3,29,3,3.7,0,0,29,3
44,1,22,3,49,1,3.2,0,0,38,1
52,1,14,0,53,3,4.9,0,0,31,4
57,1,25,3,66,1,5.0,0,0,35,4
40,1,15,1,61,0,3.3,0,0,40,3
23,1,7,0,23,1,4.4,0,0,13,3
36,1,14,0,36,2,4.7,0,0,9,3
59,1,12,0,81,2,3.6,0,0,25,3
29,1,1,0,56,1,3.2,0,0,3,1
63,1,6,0,78,0,3.0,0,0,35,2
60,1,17,3,25,1,4.4,0,0,13,1
64,1,22,3,86,2,3.3,0,0,31,4
63,1,17,3,99,3,3.4,0,0,48,2
21,1,23,3,83,2,3.9,0,0,6,1
61,1,11,0,33,3,2.9,0,0,43,2
65,1,8,1,44,2,2.9,0,0,1,3
69,1,11,0,58,0,2.7,0,0,8,4
47,1,2,0,54,0,3.4,0,0,6,0
41,1,16,0,93,0,3.7,0,0,32,1
68,1,10,2,98,0,4.7,0,0,46,1
41,1,10,2,36,0,3.1,0,0,38,3
42,1,15,1,68,2,4.2,0,0,48,1
66,1,22,3,95,1,3.0,0,0,18,1
66,1,3,0,93,0,3.1,0,0,25,3
33,1,15,1,99,2,4.2,0,0,4,1
55,1,13,3,22,3,3.8,0,0,27,3
58,1,25,3,88,2,2.9,0,0,14,2
18,1,15,1,65,0,4.2,0,0,36,1
49,1,18,0,62,2,3.1,0,0,6,3
61,1,4,2,55,0,3.6,0,0,46,4
31,1,7,0,97,0,4.8,0,0,29,4
70,1,9,3,77,2,4.1,0,0,12,2
68,1,14,0,40,3,3.9,0,0,47,0
27,1,1,0,23,3,3.0,0,0,28,4
48,1,10,2,46,3,3.0,0,0,21,4
63,1,22,3,75,0,4.9,0,0,15,4
49,1,10,2,76,2,4.8,0,0,38,4
19,1,11,0,59,1,3.3,0,0,19,4
30,1,12,0,51,1,2.7,0,0,31,0
50,1,15,1,46,2,4.2,0,0,30,3
66,1,6,0,26,2,3.6,0,0,40,3
25,1,16,0,51,1,3.8,0,0,42,1
61,1,19,3,44,3,3.8,0,0,25,4
29,1,12,0,82,0,4.2,0,0,20,3
53,1,12,0,44,1,2.7,0,0,3,0
24,1,19,3,27,2,5.0,0,0,14,4
51,1,13,3,90,2,4.7,0,0,32,1
26,1,4,2,58,1,3.2,0,0,20,3
59,1,16,0,80,0,2.9,0,0,34,1
41,1,15,1,40,3,4.2,0,0,6,4
20,1,14,0,23,0,3.7,0,0,2,4
22,1,6,0,34,0,4.2,0,0,35,4
18,1,1,0,35,3,2.6,0,0,33,3
30,1,12,0,75,1,4.0,0,0,45,1
25,1,13,3,60,3,2.7,0,0,20,3
39,1,23,3,87,1,4.0,0,0,48,4
49,1,25,3,41,0,2.9,0,0,37,2
25,1,14,0,83,0,3.3,0,0,4,3
23,1,19,3,81,0,4.0,0,0,24,1
33,1,18,0,56,1,3.9,0,0,4,3
60,1,10,2,58,1,3.3,0,0,25,4
51,1,14,0,84,0,3.9,0,0,14,1
23,1,25,3,21,2,3.9,0,0,14,1
20,1,21,0,35,1,4.2,0,0,46,3
51,1,5,2,43,1,4.6,0,0,27,3
23,0,7,0,20,1,3.3,0,0,46,2
67,0,1,0,36,2,4.8,0,0,24,3
23,0,8,1,70,2,4.1,0,0,4,4
26,0,13,3,83,1,3.4,0,0,2,1
52,0,7,0,76,3,3.6,0,0,29,1
52,0,11,0,81,1,2.7,0,0,7,1
52,0,9,3,47,1,3.2,0,0,39,2
35,0,24,2,35,1,4.4,0,0,46,1
24,0,14,0,85,0,4.9,0,0,44,4
43,0,24,2,96,2,4.8,0,0,20,4
25,0,12,0,98,1,2.8,0,0,44,1
46,0,5,2,52,2,2.9,0,0,23,4
22,0,17,3,84,3,3.2,0,0,37,0
70,0,18,0,71,3,3.5,0,0,4,0
49,0,4,2,95,3,4.1,0,0,14,1
48,0,24,2,47,1,4.1,0,0,31,1
59,0,8,1,75,1,4.8,0,0,9,3
39,0,23,3,28,0,2.8,0,0,31,0
30,0,13,3,44,2,4.7,0,0,26,1
37,0,4,2,64,3,4.8,0,0,41,3
56,0,24,2,28,0,2.9,0,0,13,4
67,0,16,0,21,1,2.6,0,0,4,2
40,0,20,3,41,2,3.3,0,0,15,3
24,0,7,0,38,3,3.4,0,0,38,1
43,0,22,3,77,0,3.6,0,0,3,1
45,0,7,0,43,0,3.8,0,0,6,3
33,0,23,3,91,0,3.4,0,0,34,1
53,0,7,0,68,0,3.8,0,0,7,3
44,0,21,0,37,2,3.3,0,0,21,4
23,0,10,2,23,1,4.8,0,0,17,2
59,0,5,2,65,3,3.9,0,0,5,3
68,0,22,3,30,1,4.2,0,0,21,1
46,0,11,0,45,1,4.7,0,0,42,1
56,0,24,2,25,3,2.7,0,0,49,3
40,0,21,0,72,3,3.8,0,0,33,1
61,0,11,0,75,2,3.6,0,0,12,1
53,0,9,3,63,0,2.9,0,0,18,3
29,0,1,0,35,2,3.9,0,0,47,3
44,0,23,3,32,1,4.7,0,0,18,0
43,0,14,0,25,3,3.3,0,0,48,2
40,0,5,2,90,0,4.2,0,0,18,3
55,0,24,2,70,1,2.6,0,0,46,3
66,0,13,3,27,0,4.9,0,0,34,3
50,0,20,3,92,2,3.6,0,0,10,1
57,0,8,1,20,0,4.7,0,0,12,2
42,0,15,1,52,3,3.2,0,0,36,3
55,0,16,0,57,1,3.6,0,0,34,3
25,0,24,2,96,2,3.6,0,0,49,4
22,0,18,0,68,3,3.2,0,0,36,0
49,0,2,0,30,1,2.8,0,0,18,1
70,0,10,2,37,2,4.0,0,0,39,1
56,0,19,3,42,3,4.4,0,0,34,0
52,0,11,0,54,0,3.4,0,0,35,0
65,0,15,1,81,0,5.0,0,0,1,1
24,0,10,2,40,0,3.1,0,0,48,3
32,0,22,3,88,2,4.2,0,0,19,0
57,0,11,0,94,1,3.3,0,0,44,0
35,0,6,0,54,3,2.9,0,0,9,1
69,0,15,1,51,1,4.7,0,0,3,1
30,0,13,3,22,0,4.0,0,0,50,2
37,0,15,1,95,2,4.6,0,0,7,3
19,0,8,1,57,2,3.8,0,0,20,4
53,0,2,0,45,3,3.6,0,0,16,1
25,0,5,2,92,3,4.1,0,0,29,1
47,0,10,2,40,0,2.7,0,0,21,0
18,0,13,3,62,3,4.3,0,0,19,3
22,0,7,0,90,3,4.9,0,0,10,1
69,0,16,0,82,2,4.2,0,0,4,2
55,0,19,3,52,0,2.8,0,0,45,3
19,0,4,2,70,0,4.9,0,0,17,1
23,0,20,3,83,0,2.8,0,0,22,1
54,0,10,2,49,1,2.9,0,0,3,3
52,0,5,2,91,0,2.5,0,0,11,1
64,0,22,3,99,1,2.7,0,0,4,4
33,0,23,3,92,3,3.3,0,0,11,1
40,0,6,0,87,3,3.7,0,0,47,1
26,0,12,0,28,3,4.0,0,0,17,0
31,0,25,3,71,1,4.1,0,0,32,2
23,0,25,3,32,3,4.1,0,0,37,4
52,0,9,3,33,1,2.5,0,0,44,3
21,0,21,0,75,3,4.2,0,0,27,3
31,0,22,3,83,1,4.7,0,0,46,4
63,0,3,0,93,1,2.7,0,0,13,1
46,0,12,0,29,0,3.0,0,0,2,1
44,0,16,0,25,0,4.8,0,0,45,4
57,0,17,3,76,0,4.4,0,0,35,3
50,0,5,2,81,1,4.3,0,0,39,3
33,0,6,0,80,3,2.5,0,0,39,3
19,0,13,3,70,1,4.9,0,0,34,1
68,0,11,0,81,2,4.9,0,0,41,2
27,0,10,2,86,0,3.9,0,0,47,4
61,0,23,3,94,2,4.1,0,0,17,3
38,0,6,0,66,3,3.3,0,0,40,2
28,0,24,2,98,1,4.1,0,0,44,1
39,0,16,0,25,2,3.7,0,0,21,3
18,0,3,0,62,3,3.1,0,0,21,3
24,0,15,1,98,0,3.0,0,0,16,4
64,0,15,1,53,0,3.4,0,0,15,4
51,0,4,2,66,0,2.7,0,0,26,3
27,0,11,0,52,2,3.1,0,0,50,2
48,0,2,0,64,3,4.0,0,0,30,1
69,0,25,3,59,0,3.6,0,0,48,3
59,0,13,3,61,1,3.6,0,0,21,1
59,0,23,3,97,3,3.3,0,0,18,4
42,0,20,3,23,3,4.1,0,0,41,2
39,0,20,3,98,2,4.3,0,0,11,2
32,0,1,0,98,1,3.2,0,0,8,1
68,0,10,2,59,1,3.9,0,0,42,3
41,0,12,0,82,2,5.0,0,0,41,1
31,0,5,2,82,2,3.4,0,0,3,3
58,0,18,0,41,2,3.8,0,0,10,3
28,0,9,3,52,2,2.9,0,0,35,3
63,0,2,0,41,0,2.6,0,0,2,0
64,0,25,3,70,1,4.3,0,0,24,3
66,0,11,0,91,3,2.8,0,0,47,2
31,0,11,0,95,0,4.5,0,0,31,2
55,0,1,0,25,0,3.8,0,0,28,1
32,0,6,0,89,2,3.0,0,0,13,0
50,0,24,2,44,2,3.3,0,0,22,3
58,0,15,1,52,1,3.1,0,0,12,1
18,0,22,3,94,0,3.5,0,0,10,3
39,0,14,0,98,0,4.6,0,0,45,3
56,0,24,2,40,2,4.1,0,0,42,3
37,0,21,0,25,2,3.6,0,0,16,0
46,0,19,3,62,2,2.9,0,0,6,4
52,0,1,0,24,2,4.8,0,0,28,3
70,0,23,3,57,0,3.2,0,0,24,1
61,0,13,3,66,3,4.3,0,0,14,1
33,0,24,2,70,3,4.1,0,0,29,1
65,0,4,2,39,0,4.6,0,0,33,0
41,0,25,3,34,0,3.8,0,0,30,4
19,0,12,0,38,0,4.5,0,0,26,3
33,0,12,0,70,3,3.1,0,0,12,3
53,0,1,0,80,1,2.9,0,0,13,2
54,0,9,3,51,0,3.8,0,0,41,3
36,0,24,2,79,0,4.1,0,0,4,1
56,0,24,2,92,1,3.1,0,0,2,4
28,0,2,0,85,2,5.0,0,0,28,1
34,0,21,0,63,0,4.5,0,0,24,4
43,0,25,3,60,2,2.8,0,0,14,1
54,0,7,0,44,3,3.2,0,0,11,0
37,0,24,2,57,0,3.1,0,0,27,1
33,0,15,1,24,2,3.3,0,0,7,1
33,0,19,3,35,3,3.4,0,0,49,4
55,0,15,1,73,3,3.8,0,0,21,4
63,0,17,3,42,3,3.5,0,0,10,3
52,0,16,0,20,3,4.8,0,0,37,0
23,0,18,0,89,0,3.9,0,0,9,3
70,0,6,0,76,2,3.4,0,0,14,1
64,0,6,0,56,3,2.6,0,0,30,4
22,0,8,1,100,2,3.1,0,0,42,1
46,0,18,0,44,3,3.3,0,0,31,2
65,0,16,0,76,0,2.8,0,0,48,3
18,0,13,3,97,2,4.3,0,0,48,3
45,0,1,0,39,0,2.7,0,0,50,4
56,0,16,0,100,0,4.4,0,0,10,1
49,0,12,0,62,0,3.9,0,0,45,3
66,0,7,0,98,1,3.0,0,0,27,3
27,0,3,0,31,1,4.0,0,0,10,1
69,0,15,1,89,2,3.7,0,0,19,3
66,0,16,0,91,2,3.8,0,0,1,3
45,0,6,0,50,1,3.3,0,0,39,3
31,0,18,0,32,3,3.6,0,0,14,2
33,0,1,0,67,2,3.9,0,0,40,3
43,0,12,0,28,0,3.5,0,0,45,0
25,0,22,3,65,3,3.4,0,0,6,0
46,0,7,0,73,2,4.7,0,0,12,4
67,0,6,0,27,0,3.0,0,0,19,2
26,0,22,3,89,1,3.9,0,0,5,1
35,0,10,2,72,1,4.5,0,0,37,2
61,0,12,0,37,2,4.1,0,0,33,3
26,0,11,0,63,1,4.5,0,0,47,1
39,0,20,3,90,2,4.0,0,0,49,3
69,0,9,3,62,3,4.3,0,0,28,4
32,0,9,3,43,2,3.6,0,0,23,4
20,0,1,0,96,2,3.1,0,0,11,1
25,0,19,3,83,2,2.6,0,0,33,3
56,0,17,3,67,2,3.4,0,0,47,0
63,0,12,0,90,0,2.9,0,0,13,3
34,0,16,0,53,3,5.0,0,0,4,0
29,0,19,3,37,1,4.6,0,0,40,3
43,0,3,0,56,2,3.3,0,0,19,2
39,0,15,1,43,2,2.9,0,0,17,0
33,0,18,0,84,3,4.9,0,0,7,4
51,0,14,0,50,3,5.0,0,0,21,1
65,0,10,2,88,1,4.5,0,0,44,0
51,0,15,1,50,2,3.7,0,0,2,0
70,0,19,3,80,1,2.8,0,0,30,2
40,0,18,0,47,0,3.5,0,0,41,4
19,0,11,0,33,3,3.0,0,0,31,0
28,0,8,1,100,2,4.3,0,0,48,3
51,0,2,0,26,1,3.6,0,0,41,0
32,0,20,3,79,1,4.4,0,0,42,4
26,0,22,3,77,1,4.1,0,0,39,3
50,0,21,0,36,2,2.8,0,0,15,1
68,0,17,3,21,3,2.8,0,0,3,3
33,0,24,2,72,2,4.9,0,0,28,3
56,0,8,1,25,0,4.1,0,0,27,1
57,0,2,0,79,0,3.0,0,0,36,4
58,0,1,0,73,1,3.0,0,0,42,2
40,0,23,3,71,0,3.0,0,0,30,0
37,0,20,3,48,3,3.2,0,0,9,0
36,0,4,2,28,2,2.7,0,0,25,2
29,0,24,2,95,3,3.8,0,0,33,3
65,0,15,1,48,3,3.5,0,0,31,2
44,0,11,0,93,0,3.8,0,0,35,2
34,0,3,0,87,1,3.8,0,0,46,2
31,0,7,0,32,2,3.4,0,0,29,4
28,0,6,0,38,0,2.9,0,0,49,0
66,0,8,1,54,2,3.4,0,0,27,2
68,0,8,1,75,1,4.7,0,0,5,3
37,0,18,0,56,2,3.9,0,0,18,2
58,0,2,0,43,2,3.6,0,0,31,0
28,0,12,0,97,2,3.7,0,0,27,1
54,0,1,0,75,1,3.1,0,0,19,4
21,0,5,2,55,1,4.9,0,0,33,1
45,0,22,3,49,3,2.6,0,0,42,3
57,0,21,0,58,1,4.2,0,0,16,0
47,0,17,3,34,3,4.8,0,0,49,3
46,0,7,0,43,1,2.7,0,0,40,1
63,0,17,3,48,2,2.6,0,0,5,4
44,0,2,0,40,0,2.6,0,0,8,2
36,0,6,0,29,1,3.1,0,0,2,4
24,0,14,0,81,2,2.6,0,0,14,0
65,0,16,0,84,0,3.4,0,0,5,1
32,0,21,0,46,1,3.6,0,0,34,2
63,0,11,0,86,1,4.3,0,0,13,4
62,0,1,0,57,3,4.9,0,0,31,4
19,0,12,0,61,3,4.8,0,0,43,3
38,0,22,3,90,3,4.2,0,0,6,4
59,0,1,0,51,3,2.6,0,0,23,1
22,0,21,0,48,0,3.2,0,0,10,0
55,0,24,2,50,1,3.4,0,0,47,3
29,0,22,3,82,1,3.5,0,0,14,1
42,0,20,3,33,0,4.2,0,0,29,0
23,0,4,2,28,3,2.8,0,0,12,1
70,0,16,0,42,0,5.0,0,0,25,3
64,0,13,3,43,2,3.3,0,0,21,4
39,0,3,0,55,3,3.7,0,0,23,2
47,0,18,0,73,3,2.5,0,0,10,2
22,0,11,0,39,0,3.2,0,0,47,2
69,0,23,3,20,0,3.1,0,0,44,3
35,0,17,3,32,0,3.5,0,0,41,4
56,0,16,0,86,1,4.6,0,0,29,2
30,0,1,0,91,1,3.3,0,0,2,3
